"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AK6",204.818464130734,0.191160973458103,0.0648985383082635,2.94553588480071,0.00322395748369043,0.00457272513755182
"AK7",96.4193752844055,-1.38578996354595,0.072476003834177,-19.1206729156398,1.69901374456658e-81,4.2725518493326e-80
"AK8",44.475651615456,-0.477799109727004,0.0698901916307053,-6.83642580709551,8.11933770926993e-12,2.07662185974816e-11
"AK9",81.9814122495773,-0.310116382811126,0.0686926822845646,-4.51454758348852,6.34520748453214e-06,1.12757758773264e-05
"AKAP1",1205.64571247752,-0.466187527193178,0.034034104559368,-13.6976580764737,1.04851905863371e-42,9.20971123057512e-42
"AKAP10",408.817415938126,0.0211716655810856,0.0319066306439312,0.66355065244448,0.506977950153129,0.544636633902606
"AKAP11",1251.94668921152,-0.235172193818365,0.0686738638617071,-3.42447884237221,0.000615979806324263,0.000932899706678634
"AKAP12",728.900209466085,-0.877524340308254,0.0856323377558926,-10.2475812678356,1.21341941470462e-24,5.68094333845024e-24
"AKAP13",3049.42336159302,-0.373359076590172,0.0461039257524176,-8.09820574922719,5.5775680362207e-16,1.77484504587451e-15
"AKAP17A",589.556973321761,0.173556732474038,0.0645999369613725,2.68663934730798,0.00721748358646889,0.00986714309050877
"AKAP2",1512.12004710513,-0.495125941357153,0.0633495839783431,-7.81577257912882,5.46269261618841e-15,1.6520985984284e-14
"AKAP3",24.9530349720552,-0.599872531504878,0.10048113374626,-5.97000162259022,2.37251227724877e-09,5.29802627915474e-09
"AKAP5",44.4868375527862,-0.913960247543985,0.105321309571634,-8.67782836409145,4.03397198769831e-18,1.42035155680163e-17
"AKAP6",179.177032475487,-0.288304292701322,0.0752137085816358,-3.83313491832943,0.000126520515772146,0.000203552311878584
"AKAP7",84.8834541386402,0.127402521677994,0.0728485726833947,1.74886778127685,0.0803138769562144,0.0974945635342142
"AKAP8",758.338867594434,0.0384654915376793,0.0403512010840287,0.953267573314052,0.340454516681654,0.377577881734016
"AKAP8L",694.127957513136,-0.150141082966579,0.0539201100843971,-2.78450994872924,0.00536086764664362,0.00742663755237926
"AKAP9",1185.45899498439,-0.135941928223354,0.0887498956778226,-1.53174183682251,0.125586153975926,0.148692552693947
"AKIP1",171.39440968246,-0.00639431065124457,0.041008043972984,-0.155928204121541,0.87608961354304,0.890139679771614
"AKIRIN1",733.244541962301,0.354560305334464,0.0410706720155321,8.63293167446531,5.97991592882469e-18,2.09052240730005e-17
"AKIRIN2",699.599821732068,0.709650783269809,0.044068430442413,16.1033823112251,2.41532538212781e-58,3.44996294581746e-57
"AKNA",646.932533981107,0.507851543777562,0.0759875660569901,6.6833505812869,2.33539967583912e-11,5.83181813521681e-11
"AKNAD1",5.17730262481728,-0.121871575072371,0.13573011139771,-0.897896375515885,0.369240797169901,0.407020781075201
"AKR1A1",1645.74240103966,-0.0981632789081069,0.056518663027618,-1.73682945861864,0.0824172776450635,0.0999490789100986
"AKR1B1",637.063149020933,-0.168208243086215,0.0435899014129989,-3.85888101678648,0.00011390737412,0.000184035935152747
"AKR1B10",1856.87860351789,6.22602256308135,0.114524314759133,54.3641983466646,0,0
"AKR1B15",127.356050131087,5.03419536258824,0.12167419962021,41.3743865034808,0,0
"AKR1C1",1078.52440668765,0.0535827240944733,0.0723972631817282,0.740120851805855,0.459226667323,0.4975567797332
"AKR1C2",773.199527689071,0.0553187325083886,0.0669331502081545,0.826477348464157,0.408533362291148,0.446400090986878
"AKR1C3",645.502689398477,-0.499450954700863,0.0610737521548938,-8.17783314563951,2.88993562209549e-16,9.31075059349661e-16
"AKR1E2",25.8935413110608,-0.602921315810632,0.0749195894702882,-8.04757901202516,8.44478517234302e-16,2.65836802027275e-15
"AKR7A2",731.280257985783,-0.153016731213569,0.0484338265386594,-3.15929469441017,0.00158151484321486,0.00230833468495392
"AKR7A3",16.2556815159591,-0.0933093689506303,0.0919954672637706,-1.0142822437446,0.310448094246459,0.346333460437401
"AKR7L",12.6751432717686,-0.671176191043148,0.134153542259352,-5.00304486739231,5.64318000126011e-07,1.08012918063297e-06
"AKT1",2638.65150734499,-0.177157802012569,0.061502276771476,-2.8805080285212,0.00397034840184793,0.00558339127970022
"AKT1S1",1211.04103723594,0.366710680905441,0.0715524557323367,5.12506072855461,2.97441859885037e-07,5.80178195079572e-07
"AKT2",2787.22905779175,0.181758612524179,0.0641075082112865,2.8352156805898,0.00457947572981937,0.00639602498461473
"AKT3",673.788806854049,-0.464962219818803,0.064677815920088,-7.18889797381659,6.53163570583886e-13,1.77257600197147e-12
"AKTIP",693.589202466097,-0.11119764273562,0.0402624438562503,-2.76182049784734,0.00574800705295952,0.00794390672859932
"AL022476.2",4.40611377210258,-0.888696956376212,0.150690393851214,-5.89750237997041,3.69044948417859e-09,8.13655454302508e-09
"AL132709.5",4.47501519122847,-0.857560181878392,0.162533080605941,-5.27621933135898,1.31876238793543e-07,2.64290747949509e-07
"ALAD",1551.75487987951,-0.59822065603236,0.0346282349642541,-17.2755168332977,7.19262042114495e-67,1.32268787519931e-65
"ALAS1",1201.53295657934,0.81328666823022,0.0556925642399576,14.6031463864024,2.68177358408577e-48,2.87657199297895e-47
"ALAS2",6.14693391131093,0.0144843274621031,0.269522445775862,0.0537407094997514,0.957141748157154,0.962582002857623
"ALB",2.0656931568655,-1.1242091947139,0.22285021713118,-5.0446852113774,4.54268619885873e-07,8.76063992002999e-07
"ALCAM",907.772118227114,-1.02367314728795,0.0724776327405287,-14.123987064433,2.70257881967682e-45,2.61213818988449e-44
"ALDH16A1",709.85832287032,0.516574300483038,0.0845230612151139,6.11163738104964,9.86140568456737e-10,2.25259371533965e-09
"ALDH18A1",1273.61905532191,0.105822134322235,0.028600494175608,3.70001069465736,0.000215590381375644,0.000339795770019873
"ALDH1A1",746.270581883166,-0.597405502018071,0.0679175354655116,-8.79604211082472,1.41726422581527e-18,5.09147053137222e-18
"ALDH1A2",130.646085489587,-1.7133905196851,0.0908549455288659,-18.8585278403005,2.50086662557188e-79,6.01187521740903e-78
"ALDH1A3",710.557719468574,2.08981630141342,0.113572756271219,18.400683139386,1.29719061695854e-75,2.89838722605981e-74
"ALDH1B1",405.679004225575,-1.4405969442123,0.0865495350840798,-16.6447681413056,3.30242735201647e-62,5.35587722490532e-61
"ALDH1L1",110.470160234752,-2.30964686689695,0.185593737964442,-12.4446379076618,1.49561085936734e-35,1.0513170106648e-34
"ALDH1L2",330.594842109376,-0.252524551753421,0.0932871917870819,-2.70695844644763,0.0067902756041798,0.00931161938738244
"ALDH2",8085.12378480963,0.692908784826274,0.0501436786973341,13.8184673088836,1.97224450938924e-43,1.78501761126288e-42
"ALDH3A1",1621.02216841754,0.730926558191052,0.115476352270615,6.3296644188946,2.45694961267064e-10,5.80679788120955e-10
"ALDH3A2",5868.29643254149,-1.09754763412847,0.0493532143111384,-22.2386251726013,1.45341572304336e-109,6.35747991104044e-108
"ALDH3B1",330.521021995048,-0.0719221401710359,0.0775031038022967,-0.927990449963174,0.35341252347426,0.391043490762505
"ALDH3B2",7519.63142864047,0.737797562324625,0.0843210684700693,8.74986021538038,2.13617188902907e-18,7.6183794989161e-18
"ALDH4A1",984.261943202116,1.22728685860558,0.0789671164998993,15.5417458937753,1.80984872971311e-54,2.33237723435469e-53
"ALDH5A1",668.596384004154,0.687392731097631,0.0573930341819751,11.9769365898678,4.69348381553731e-33,3.01932597894375e-32
"ALDH6A1",447.631915212256,-0.921905895648851,0.0586761719147058,-15.7117594002037,1.2564332299521e-55,1.67183933849995e-54
"ALDH7A1",1863.37557994016,0.72217659806168,0.0397147867069861,18.1840734381848,6.90119291341562e-74,1.48455015136345e-72
"ALDH8A1",8.1044217875441,-0.605789471457451,0.13654221721434,-4.43664592399653,9.13714025840411e-06,1.60541630591391e-05
"ALDH9A1",2572.06465332978,-0.13649385662988,0.0425472065450455,-3.20805683177746,0.00133635088278693,0.00196495705157859
"ALDOA",19358.1700439697,0.605964566233385,0.0703018649780558,8.61946644548523,6.72668087689311e-18,2.34657215669948e-17
"ALDOB",2.64083357999164,-0.60664391549707,0.225125738660654,-2.69468928389171,0.00704542969371348,0.00964400886426908
"ALDOC",841.433988091121,-1.04916139525603,0.0669345248502529,-15.6744430113344,2.26199181638908e-55,2.99363337425078e-54
"ALG1",369.178747205123,0.565218521473815,0.0411986296920143,13.719352456603,7.77567428409734e-43,6.85124463614499e-42
"ALG10",76.3353726099894,0.260568565491258,0.0665240753767649,3.91690623305179,8.96926149200481e-05,0.000145952783575113
"ALG10B",196.467746840498,-0.348316112440607,0.0832328682003323,-4.18483851358154,2.85368896217165e-05,4.84160774162502e-05
"ALG11",155.555584270568,-0.216427052841509,0.0552264929201759,-3.91889908986855,8.89543445274266e-05,0.000144828262166846
"ALG12",469.486615080022,-0.0440059309104609,0.0661626570735008,-0.665117346505209,0.505975440545063,0.543619127587803
"ALG13",380.914863264779,0.0616050416625967,0.0541512794687342,1.13764701899917,0.255267904702364,0.288787844885151
"ALG14",203.397513071752,0.334290610516679,0.0457889175860616,7.30068820448463,2.86299509484672e-13,7.90624629679268e-13
"ALG1L",39.800296569445,0.266314536321829,0.151154403222396,1.76187084626305,0.0780911213415365,0.0949430248327212
"ALG1L9P",9.56297440778089,-0.656463877108986,0.0996071375488162,-6.59053049072173,4.38257778813025e-11,1.07902504398744e-10
"ALG2",536.367265002917,0.322931362080102,0.0396231431565799,8.15006928662788,3.63715821572378e-16,1.16740950084679e-15
"ALG3",626.717723606459,0.650438945731944,0.05913394216285,10.9994179644017,3.84606283710871e-28,2.06497195518904e-27
"ALG5",397.567476449143,0.171379127604936,0.0447015383123996,3.83385301882101,0.00012615153824626,0.000202983468061327
"ALG6",219.788739724666,0.387851251138775,0.0734507484536623,5.28042612640575,1.28883782111386e-07,2.58451856306679e-07
"ALG8",327.274639909914,0.289936680903045,0.048989655889826,5.91832450415839,3.25237790161108e-09,7.19656399139721e-09
"ALG9",486.747594678506,0.016293569246606,0.0309707343227944,0.526095670731772,0.598821736496314,0.632984871086523
"ALK",3.68607044102492,-0.493205594216128,0.157626009318071,-3.12896073655519,0.00175425747593957,0.00254834443990038
"ALKBH1",134.144078958338,0.0664469159330679,0.0405674660384918,1.63793607098902,0.101435030384429,0.121563582911287
"ALKBH2",248.524954250984,0.108116101463376,0.0472149576632717,2.28986971108691,0.0220288705354963,0.0285839731314184
"ALKBH3",365.046016323132,0.101543279938467,0.0352417377134257,2.88133578327447,0.00395993524320384,0.00556994400748575
"ALKBH4",191.176477402407,-0.0816265906870794,0.0656428722326362,-1.24349511090553,0.213685441469512,0.244710324808234
"ALKBH5",1631.07869680874,-0.192337767290606,0.0457314456490938,-4.20580990958498,2.60148828988599e-05,4.42902479311381e-05
"ALKBH6",96.3619498518622,0.232648271791205,0.0591519407175797,3.93306236395491,8.38704666054418e-05,0.000136937065768632
"ALKBH7",340.518437929056,-0.0667738127098408,0.106350662283237,-0.62786456874153,0.530092663360979,0.567203481798399
"ALKBH8",226.7171298565,-0.189526849339243,0.0550514136963807,-3.44272447542438,0.000575885707087937,0.000874267240257176
"ALMS1",350.476015548089,-0.350236794236959,0.0580279934025394,-6.03565234123075,1.58321785403383e-09,3.57283679802647e-09
"ALMS1-IT1",6.44543482715763,-0.524239978843349,0.133406163754949,-3.92965335399582,8.50684091426518e-05,0.000138835263051494
"ALOX12",357.403154403036,-0.0433585624794037,0.0846776509811952,-0.512042575307533,0.608621212790671,0.642518257912878
"ALOX12B",4452.00225922378,2.30019908753315,0.0931803549800113,24.6854510054891,1.53267877514762e-134,1.03088394328422e-132
"ALOX12P2",11.7115079908647,-0.660341092687644,0.137336166392534,-4.80820973843305,1.5228794408842e-06,2.82830753843647e-06
"ALOX15",120.592662364502,-0.82220618441661,0.149150665688,-5.51258809757202,3.53595097454552e-08,7.33327108131722e-08
"ALOX15B",2440.72982993513,-1.60018453427509,0.176951011159411,-9.04309347423573,1.52299541678766e-19,5.74119577460837e-19
"ALOX15P1",2.89875233309509,-0.691934025388592,0.182545311582861,-3.79047820723957,0.000150357525040645,0.000240493671455189
"ALOX5",225.118307645173,0.0333161392941902,0.0646362778471377,0.515440251262326,0.606245411351514,0.640211844227537
"ALOX5AP",291.209832726723,0.417927952649307,0.0681114926122553,6.13593883529297,8.46577269152824e-10,1.94034047918794e-09
"ALOXE3",1543.28771486219,0.247804682610828,0.0775899924280874,3.19377119208383,0.0014042737057499,0.00206112664082865
"ALPK1",389.679223282861,0.0954399764040831,0.0418066832190562,2.28288802304651,0.0224369651629936,0.0290866003829171
"ALPK2",43.4262346341634,0.3650542182814,0.145076194627249,2.5162930363548,0.011859653128133,0.0158721354300874
"ALPK3",72.501400808964,-0.392795407950548,0.0797283610761791,-4.92667104463916,8.36423946641192e-07,1.58153136728921e-06
"ALPL",183.706829312464,1.19532203521162,0.0944263658542566,12.6587741082459,1.00049460181137e-36,7.29388046754836e-36
"ALS2",519.664363923697,-0.121818357462244,0.0325385920894432,-3.74381156773428,0.00018124960222538,0.000287586216489454
"ALS2CL",1816.09272831568,0.0379652328677673,0.0962451563381976,0.39446382874958,0.693238627249275,0.722522109911683
"ALS2CR11",5.49955212112322,-0.613715165735074,0.139283754488759,-4.40622216128302,1.05189079907035e-05,1.84078546678622e-05
"ALX1",14.7360386657991,-0.724368349530616,0.0962681547490823,-7.52448565591231,5.29282633816472e-14,1.5217553693684e-13
"ALX3",46.0330497416722,-0.127442785079403,0.0683926283176779,-1.86339943666798,0.0624060892365823,0.0768580668844596
"ALX4",83.9708652971562,-1.17623642258335,0.126492667639114,-9.2988506332966,1.41972044490478e-20,5.58224415173773e-20
"ALYREF",918.450941912929,0.63322950062712,0.0653281877553503,9.69305168847669,3.22738389140797e-22,1.36196432374844e-21
"AMACR",162.240589784115,-0.225685898722394,0.0891721315273215,-2.53090169380157,0.0113769730057425,0.0152562986366778
"AMBN",1.50613321708339,-1.3115424422784,0.333922448138076,-3.92768575335814,8.57671739062144e-05,0.000139929165602098
"AMBRA1",940.191734098354,0.17997086612554,0.0454928878243896,3.95602202305244,7.62081386235819e-05,0.00012487300538688
"AMD1",2037.87781609753,0.951828274820658,0.0608265157996353,15.6482458728364,3.41503426331993e-55,4.49238264779661e-54
"AMDHD1",28.1086669629202,0.507025591596708,0.115140493376173,4.40353846617814,1.06499390061263e-05,1.86238805164562e-05
"AMDHD2",238.662150122206,0.37540403052998,0.0928264589478123,4.04414899356481,5.25135175579498e-05,8.71527365927103e-05
"AMER1",322.312100857799,-0.195376372851175,0.0358601935322447,-5.4482799340025,5.08592677500311e-08,1.04397577195925e-07
"AMER2",5.45015637481988,1.02979967044083,0.22393679995289,4.59861742535155,4.25303972340955e-06,7.64643904867847e-06
"AMFR",2317.87399897031,-0.266770959906259,0.0388604003366185,-6.86485361950526,6.65594677570684e-12,1.71147937516212e-11
"AMH",2.22943967602022,0.424736973039628,0.221407590348758,1.91834874482211,0.0550668054949715,0.0682169837215366
"AMHR2",5.50103773010972,-0.69736104240349,0.145023198810955,-4.80861716002098,1.51977947030185e-06,2.823351191518e-06
"AMICA1",326.617123464982,0.645229613730869,0.0750671670976569,8.59536384117803,8.30013875869953e-18,2.88215567929382e-17
"AMIGO1",88.7187424765046,-0.825382920165404,0.0887401152536967,-9.30112517665477,1.38967170490595e-20,5.46628325342537e-20
"AMIGO2",144.822955430387,-0.324185079981218,0.0719477575812489,-4.50583994386654,6.61109070078036e-06,1.17344619397493e-05
"AMIGO3",136.791551516225,-0.355401779442373,0.0943201222715148,-3.76803773026603,0.000164535838069219,0.000262061784095325
"AMMECR1",898.812772327972,1.63105475042655,0.0593942046524598,27.461513458603,5.06252917986268e-166,5.34559532755393e-164
"AMMECR1L",568.377323774148,-0.0839937168587736,0.0295856498612576,-2.8390019233197,0.00452548841419659,0.00632287063063392
"AMN",29.8191054915992,1.03110831632273,0.133780595493473,7.70745796518028,1.28348560315204e-14,3.82339712511848e-14
"AMN1",109.519772538598,-0.212853907365711,0.0557248815778514,-3.81972830338526,0.000133598752926833,0.000214597162630489
"AMOT",444.953988169109,-0.925015091009098,0.0644113210857371,-14.3610637915316,9.08222734060174e-47,9.30975704433289e-46
"AMOTL1",3563.4331124301,0.00869426965348342,0.0315719950395813,0.275379165699968,0.783024948899496,0.805795650845486
"AMOTL2",1387.20538450001,-0.101445187223159,0.0536250269337337,-1.891750792937,0.0585241923158949,0.0723266509617528
"AMPD1",1.42027659526635,-1.30163905480336,0.370475107595051,-3.51343188278691,0.000442357819525299,0.000678795810256807
"AMPD2",587.741636069506,7.63174748629571e-05,0.05675093342626,0.00134477920018921,0.998927021761881,0.999028755851072
"AMPD3",796.82621128123,1.25261479855689,0.060587131881037,20.6746013496133,5.86492710813142e-95,1.98256744240449e-93
"AMPH",59.9380628936832,-1.48953095395884,0.102874825746167,-14.479061744747,1.64324920579116e-47,1.71575834140023e-46
"AMT",105.500474097624,-0.67027649755604,0.143454541738609,-4.67239649182638,2.97705556323152e-06,5.42136033953334e-06
"AMTN",3.33851955391165,-1.04702910422337,0.281838174991142,-3.71500100813624,0.000203202884305049,0.000320941266405401
"AMY1A",3.14666807871178,-3.09695925571982,0.313994554598309,-9.86309861227286,6.01634802534081e-23,2.61707807791126e-22
"AMY1B",3.49958525982628,-3.43198728938355,0.336889156034387,-10.187289284649,2.25977374169566e-24,1.04428132439771e-23
"AMY1C",2.52885331492332,-3.46533734361258,0.32322872973499,-10.7210065963312,8.11156868839219e-27,4.12509603935843e-26
"AMY2B",167.294971590697,-0.90128866092917,0.129182219996839,-6.97687855922604,3.01810371862936e-12,7.90868005788934e-12
"AMZ1",3.64318297943757,-0.707352445415731,0.171705950466785,-4.11955697221198,3.79601559791991e-05,6.37157049338919e-05
"AMZ2",773.099833792633,0.00919824883652866,0.0346639181589888,0.265355139437503,0.790735891258404,0.812793892516619
"AMZ2P1",90.802392394139,-0.764847613629491,0.0775428191239005,-9.86355180622712,5.989245160704e-23,2.60644305243134e-22
"ANAPC1",851.436033448711,0.297143563966685,0.049055436193301,6.05730143333764,1.38424051467423e-09,3.13424990871591e-09
"ANAPC10",127.271078048208,-0.0368388310157616,0.0472225406042986,-0.780111161838002,0.435325447032067,0.473567729019042
"ANAPC11",906.664300781631,0.0418164610922013,0.0912759870395095,0.458132116107391,0.646857526669009,0.679191757486198
"ANAPC13",651.628428832208,-0.150897718866259,0.0442038438993699,-3.41367866581417,0.000640921194509042,0.000969029427263863
"ANAPC15",597.446608934744,0.0578025655762228,0.059946971521047,0.964228285592855,0.334931486171502,0.371851576506969
"ANAPC16",1393.16475835335,-0.469543662125133,0.0376931244896144,-12.4570108868132,1.28081886564797e-35,9.0162302943821e-35
"ANAPC2",654.886512294283,0.0563407719193091,0.0795081540040325,0.708616274960321,0.478562633910203,0.516579126984826
"ANAPC4",415.475702249192,0.0524374168484621,0.0630968155026168,0.8310628108686,0.405938147192775,0.443934615754372
"ANAPC5",2261.33241107331,0.227344721947762,0.0305821461444932,7.43390345705673,1.05438938318979e-13,2.97660018482786e-13
"ANAPC7",914.952617475562,0.542745985952113,0.0405015702106181,13.4006159052526,5.99634603622327e-41,5.0071528975946e-40
"ANG",204.86667416376,-1.36147048557555,0.0629675207355259,-21.6217896095029,1.12047306205396e-103,4.4100382642765e-102
"ANGEL1",321.182202447637,0.18554755283904,0.0335956202188624,5.52296851882091,3.33319476459725e-08,6.92373825242623e-08
"ANGEL2",378.628109814305,-0.0826817518430023,0.0572715735378857,-1.44367871765052,0.148829370700177,0.174674844063074
"ANGPT1",110.293078272963,-0.404751466753591,0.10162314006199,-3.98286715512524,6.80888194702888e-05,0.000111970561366195
"ANGPT2",188.63187405656,0.100251208839286,0.0900817699907546,1.11289119707101,0.265755161199011,0.299795793562345
"ANGPT4",15.8486595392565,-1.19625671496652,0.120550942395425,-9.92324648149677,3.29849320840086e-23,1.4521947234475e-22
"ANGPTL1",745.049960268483,-0.575484062874693,0.123008520060579,-4.67840815084419,2.891106233277e-06,5.2707069916978e-06
"ANGPTL2",2842.33403055299,-0.111424918618827,0.0822471799526482,-1.35475670634516,0.175495084329823,0.203610790184175
"ANGPTL4",559.464145536709,1.62804686931737,0.123135132804456,13.2216275910692,6.58240043389166e-40,5.33766905539357e-39
"ANGPTL5",146.697026695572,-1.22531500865196,0.121968562968976,-10.046154343588,9.55226516756259e-24,4.28716837045085e-23
"ANGPTL6",4.21578630402141,0.127314247551647,0.15955829908623,0.797916800823019,0.424918773004147,0.462887830817097
"ANGPTL7",127.253305940356,-1.48513251096353,0.166738628730627,-8.90694929105377,5.24560363338567e-19,1.92423711915754e-18
"ANK1",48.5647918398852,0.659804414904305,0.0879951697094036,7.49818901518404,6.47055514964809e-14,1.85115372380318e-13
"ANK2",1504.05141943844,-0.553720132306201,0.0958738704866977,-5.77550618844608,7.67220800567527e-09,1.65566602825472e-08
"ANK3",1675.51448262214,-0.0770012817279225,0.0511255387709719,-1.50612166793717,0.132035943187767,0.15593421071604
"ANKAR",23.9991080640663,-0.40534141356973,0.0862808388788849,-4.69793083651772,2.62810390315088e-06,4.80327197635243e-06
"ANKDD1A",105.463912113494,-0.756150296768479,0.0711058157340356,-10.6341554338788,2.06692855386435e-26,1.0368959590778e-25
"ANKDD1B",7.06824758835539,-1.64731669345014,0.136557553470695,-12.0631678847677,1.65300113948532e-33,1.07928664825438e-32
"ANKEF1",186.682546313716,0.901570451986979,0.0599006992708572,15.051083926588,3.39623701265117e-51,3.96800088807073e-50
"ANKFN1",74.0974982315689,-2.10287643492238,0.0883699827512591,-23.7962752673777,3.6498996311054e-125,2.12712251498249e-123
"ANKFY1",2054.41983733667,0.111624899945014,0.0291887409859946,3.82424510870731,0.000131173370388271,0.000210856522706305
"ANKH",2427.16494402852,-0.75396227394041,0.0323410801300017,-23.312835282857,3.28523992640794e-120,1.73914048934372e-118
"ANKHD1",1745.15246251517,-0.215352797008313,0.060062259802078,-3.58549274899014,0.000336442351728415,0.000521525476554543
"ANKHD1-EIF4EBP3",1989.29162538987,-0.0216365701990826,0.0540336919392313,-0.400427389329902,0.688841754237957,0.718449857969599
"ANKIB1",998.827433743168,-0.20799492012654,0.0453553856296994,-4.58589244119098,4.52051292195848e-06,8.10950619174868e-06
"ANKK1",115.462196705393,1.22691240939006,0.10081242222028,12.1702502763915,4.47707649643714e-34,2.97562715363876e-33
"ANKLE1",8.24927517381807,-0.0606578488185818,0.132915894245459,-0.456362643180684,0.648129224244833,0.680345161099333
"ANKLE2",1565.40039642487,0.128485804049981,0.0269376452407156,4.7697489109322,1.84455691974233e-06,3.40960921446958e-06
"ANKMY1",120.461532881241,-0.473362423679971,0.0596582871448078,-7.93456276293995,2.11238177536381e-15,6.51699309898607e-15
"ANKMY2",349.930960828417,-0.348387241518244,0.0463177003772523,-7.52168692920138,5.40739438928116e-14,1.55333078551239e-13
"ANKRA2",180.735993838628,-0.110102653689463,0.0549358789738705,-2.00420300441231,0.0450483188769596,0.0564001391434618
"ANKRD10",631.16495508949,-0.337502872462943,0.0485211191106098,-6.95579324321775,3.50583714059402e-12,9.15376780660283e-12
"ANKRD11",1937.47937428251,-0.036111474577548,0.0507803958389831,-0.711130230100057,0.477003538535231,0.515112415287399
"ANKRD12",1471.93320023351,-0.224597252873475,0.0911044324723101,-2.46527250956465,0.0136909082073444,0.0181927900671342
"ANKRD13A",2101.07202058589,0.31326319335569,0.0365898949230437,8.56146742193574,1.11439909742583e-17,3.84924345294466e-17
"ANKRD13B",169.643710160227,-0.431003131040141,0.073216190063937,-5.88671891645498,3.9393784804811e-09,8.67078262430223e-09
"ANKRD13C",572.867539897427,0.104318223283949,0.0506020334961962,2.0615421175078,0.0392513496739661,0.0495052984585599
"ANKRD13D",437.668354259419,0.403583888512762,0.0801808977609774,5.03341693324341,4.81813644593204e-07,9.2709120993539e-07
"ANKRD16",146.982134324185,-0.337969651241824,0.0482150675119639,-7.00962725309804,2.38953872005796e-12,6.29180057138201e-12
"ANKRD17",2782.02137527637,0.132217420096948,0.0384276540939187,3.44068414308622,0.000580245454997626,0.000880613610706543
"ANKRD18A",18.6708399812368,-2.02986399880617,0.144769940485493,-14.0213085119669,1.15465882026302e-44,1.09924862966387e-43
"ANKRD18B",64.423351696539,-0.205605190114949,0.0941501866662888,-2.18380013248096,0.0289769378643759,0.0371285920965777
"ANKRD19P",65.1224910573453,-0.326997545125603,0.0648573989746656,-5.0417924599988,4.61191326560951e-07,8.89065337029552e-07
"ANKRD2",11.3031625345282,-1.91629211857404,0.140715987950174,-13.6181548840959,3.12359994942312e-42,2.71089275327751e-41
"ANKRD20A1",4.92256049753917,-0.391522102968114,0.386030522474908,-1.01422576758438,0.310475035849125,0.346343843239623
"ANKRD20A12P",5.46385848333058,-1.08183365615503,0.226970023754715,-4.76641645561162,1.8753143743414e-06,3.46453959323558e-06
"ANKRD20A19P",18.5081092100122,-1.77441171639422,0.230799386707727,-7.68811278793063,1.49321150727985e-14,4.43537114382581e-14
"ANKRD20A2",3.44675131928742,-1.32254880329687,0.447372181011459,-2.95626071408091,0.00311393749924806,0.00442562649144163
"ANKRD20A3",5.47636898264756,-0.927019003294718,0.302970942249957,-3.05976208942806,0.00221512877771387,0.00318462258943712
"ANKRD20A4",2.94698983085892,-1.56102302653078,0.452225853859673,-3.45186594974107,0.00055672423966054,0.000846027860332174
"ANKRD20A5P",3.90741055918063,0.447327053547493,0.217873350080274,2.05315176630221,0.0400578606996271,0.050480358302257
"ANKRD20A9P",7.51352391559295,-0.18522991633147,0.127705635683274,-1.45044433897079,0.146934650262736,0.172533572352034
"ANKRD22",1479.67211341255,0.708113997016406,0.0675647671771006,10.480521529221,1.06156707528653e-25,5.19799984009658e-25
"ANKRD23",37.9712315194967,-0.330184587075097,0.098863761216878,-3.33979390436876,0.00083840584187614,0.00125533969157943
"ANKRD24",11.8971524955054,-1.02188543673898,0.112461612089949,-9.08652666228595,1.02253429451153e-19,3.8851951139885e-19
"ANKRD26",146.255086286052,0.297601738973631,0.089828531653124,3.31299792501152,0.000923016646893158,0.00137604728594061
"ANKRD27",658.911631623544,-0.185645195584802,0.038166237772509,-4.86412091994358,1.14966616536394e-06,2.1526783761796e-06
"ANKRD28",1261.09932315236,0.0413916144866242,0.045427091272807,0.911165855591586,0.36220799160377,0.400076764810643
"ANKRD29",129.419417559232,0.480273136061663,0.0579311740329821,8.29040916360901,1.12859555800225e-16,3.70662487611443e-16
"ANKRD31",22.494548544099,2.44861329831062,0.130269074239304,18.7965817106562,8.05427777867152e-79,1.91740624937101e-77
"ANKRD32",87.7921745096433,0.361684728117785,0.0822969021957229,4.39487658062277,1.10835707219196e-05,1.93425741050739e-05
"ANKRD33B",803.359368455149,-2.71530394692766,0.0854779028759914,-31.7661507309899,1.90019827566563e-221,4.55120660171622e-219
"ANKRD34A",12.6727838231277,-0.207676522526398,0.096507822740896,-2.15191387214244,0.0314041384683157,0.0401025539348322
"ANKRD34B",2.37938566903682,3.99674115072984,0.281798751955974,14.1829625681034,1.16809225545929e-45,1.14878977953032e-44
"ANKRD35",1390.59663482991,-0.399901131117191,0.0732039899724553,-5.46283243942938,4.68596871148829e-08,9.64195133511054e-08
"ANKRD36",92.6002907895143,-0.553907587015812,0.138306722921795,-4.00492163587029,6.20380437641313e-05,0.000102311460200482
"ANKRD36B",94.7820044970424,-0.385269097297942,0.100161394393742,-3.84648296511748,0.000119825457598779,0.000193200228818653
"ANKRD36BP1",258.98525764975,0.369460537130894,0.0877506813216269,4.21034380094138,2.54982364983644e-05,4.34520923928743e-05
"ANKRD36BP2",5.18417947205949,-0.592633338461703,0.18646618508793,-3.17823490721516,0.00148174647309775,0.00216981067190872
"ANKRD36C",39.105165342359,-0.593333082780819,0.144803816949571,-4.09749615224199,4.17643108024597e-05,6.98442663624241e-05
