"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC102724497",95.4237370966674,1.47658764931658,0.213636455621342,6.91168389319165,4.78934152276336e-12,1.2422433638018e-11
"LOC102724592",1.53090912766986,1.53637930401864,0.659704436453154,2.32889036229445,0.0198648746365711,0.0259198869161743
"LOC102724608",52.2942649315549,4.29140195601446,0.127833275443235,33.5703042978045,4.55185134347059e-247,1.39684938102754e-244
"LOC102724617",3.5653688876967,1.47025954368251,0.197739896221445,7.43532070046199,1.04314571954205e-13,2.94612912450472e-13
"LOC102724688",3.56422387705005,1.17334368000604,0.52618035565924,2.22992680624875,0.0257523024489237,0.033156891313548
"LOC102724850",3.22822085081206,1.94569438845209,0.226061089066926,8.60694070121934,7.50362379691555e-18,2.6111121787991e-17
"LOC388820",23.2485482186202,2.24049020280486,0.165279598099312,13.5557578102206,7.32517071218112e-42,6.27141904042011e-41
"LOC388906",4.60866905743099,1.41472305462168,0.155631279479905,9.09022311806124,9.88360221425751e-20,3.75752898737936e-19
"LOC390956",19.6742686108975,1.34463822352015,0.104849112623786,12.8245074266381,1.19543877181231e-37,9.030160568613e-37
"LOC400891",2.00496409479132,2.41767919699803,0.286718026993153,8.43225388494937,3.3907036531259e-17,1.14520068353212e-16
"LOC440313",3.19268171270765,4.35367156680948,0.283995751468327,15.3300587924289,4.81550526752817e-53,5.94447036167525e-52
"LOC642934",60.0418899508399,4.86549000889717,0.11754626271051,41.3921284837426,0,0
"LOC644936",4.94507140414361,1.0802330849195,0.263136740934765,4.10521571819311,4.03937759123377e-05,6.76098311674035e-05
"LOC646862",140.015568395464,1.55106795091641,0.1483043594869,10.4586807581568,1.3370424256796e-25,6.51924360485286e-25
"LOC646976",7.75679816744321,1.63916746734841,0.118754778008318,13.8029601405478,2.44598685057738e-43,2.2056557275179e-42
"LOC728026",30.663835715925,1.49352488204714,0.300750282481918,4.9659966059614,6.83491499747302e-07,1.29949400339177e-06
"LOC729041",13.0685173669336,3.29504693021976,0.185980871898253,17.7171280927343,3.09305287879525e-70,6.14232138923547e-69
"LOC729737",197.496686199733,1.80876116582874,0.142517049674095,12.6915423099551,6.58756265355524e-37,4.84205578277788e-36
"LOC731656",12.0196746143518,1.2029652466972,0.113923378895851,10.5594238720478,4.59473145973038e-26,2.27707610065871e-25
"LRG1",651.376171123199,2.21373186955617,0.128847947055285,17.1809634545928,3.68735979323945e-66,6.65622668559033e-65
"LRP8",263.834133186814,1.88734894122513,0.0655983230444018,28.7712986191375,4.90522385202108e-182,6.5093646252496e-180
"LRRC16B",128.29936180375,1.07567182782534,0.09692437044541,11.0980532850732,1.28205936173061e-28,7.01187576284855e-28
"LRRC20",281.935446998653,1.2686773431688,0.0704115901986451,18.0180186186622,1.40692813133762e-72,2.9584655781018e-71
"LRRC55",111.949522424547,3.70009387284209,0.119722989588906,30.905458388127,1.00887610627541e-209,2.17739854145595e-207
"LRRC8B",1054.30467504875,1.33906997872174,0.0693618793879604,19.3055607855138,4.8228943743522e-83,1.26633215925504e-81
"LTA",13.1742346061058,1.27390738395482,0.126715351104203,10.0532995635804,8.88418961567414e-24,3.99188936288813e-23
"LTB",146.287065714397,1.47684966765989,0.109236670746198,13.519724260832,1.19623324163538e-41,1.01970576674127e-40
"LTB4R",2890.58782821128,1.54467465295495,0.0634746015752603,24.3353186096564,8.29273350515592e-131,5.22016942439943e-129
"LTB4R2",1002.02397343014,1.44368401418555,0.0815474582746581,17.7036052959874,3.93303360873184e-70,7.75550000757966e-69
"LTF",2838.00490731002,5.81572937467016,0.199350300150804,29.1734166954888,4.21677555999809e-187,6.27405090896685e-185
"LUCAT1",6.8130378104718,2.67162024599202,0.181776993481716,14.6972408049028,6.71401911050002e-49,7.33388961792104e-48
"LUZP2",55.133352185703,2.48755795063819,0.138450092290477,17.9671815994109,3.52157068026906e-72,7.3344271644204e-71
"LY6D",12802.2805675182,1.26048162075425,0.102114994194396,12.3437466818505,5.26477038893106e-35,3.63062115304094e-34
"LYAR",294.806066712731,1.04095061313806,0.0645681642485876,16.1217315878828,1.79508080383777e-58,2.57903342994688e-57
"LYN",719.583439900291,1.40561137922582,0.0547328654108869,25.6813044351635,1.89094099222688e-145,1.45639533675827e-143
"LYNX1",2801.88802292143,1.19517355974145,0.106901897003932,11.1800968293152,5.10342736649849e-29,2.83860984078251e-28
"LYPD1",62.0326653397183,3.15304913127353,0.150344560261175,20.9721530715586,1.178101337778e-97,4.21455560545718e-96
"LYPD5",3079.3567872613,1.21269225772125,0.0848499908053481,14.2921907970886,2.44785884709116e-46,2.46669819173271e-45
"LYZ",3384.76615617193,1.43225624530296,0.0884538276567792,16.1921341703881,5.73060244065621e-59,8.34933471324095e-58
"MAD2L1",182.812588874774,1.35523579976005,0.0657240548685245,20.620088070815,1.81228301578849e-94,6.07393147271093e-93
"MAP3K9",1155.45243706897,1.2358059788261,0.064044515993446,19.2960468145714,5.79787717748282e-83,1.51423281603408e-81
"MAPK6",3071.49176577734,1.43723446698552,0.061364775146927,23.4211640724556,2.60149644097344e-121,1.39219046595963e-119
"MARK2P9",3.75612050125565,1.4460475069468,0.209383060759108,6.9062296716087,4.97703978599047e-12,1.28939534885705e-11
"MB21D1",41.5527850144594,1.66751168642618,0.0787654242842703,21.1706050158253,1.7825447148352e-99,6.49520931342547e-98
"MCM10",105.785938794066,2.01285032858675,0.0812656614465373,24.7687681704401,1.94653511040154e-135,1.33671152336665e-133
"MDFI",337.922235846186,1.71115150556467,0.0966140702376352,17.7112039825655,3.43642466899298e-70,6.78987731378492e-69
"MEFV",38.1684642759731,2.50296369530521,0.118966457857527,21.0392386255859,2.86948073287844e-98,1.0321721903614e-96
"MELK",169.971503047592,2.0081077728379,0.0737096442922776,27.2434874990745,1.9849940646835e-163,1.97894839748141e-161
"MESP2",10.3803168742953,2.19436242555745,0.128639442067495,17.0582396059064,3.03566203479805e-65,5.31850154892361e-64
"MFHAS1",1434.85943619603,1.26364174091361,0.0450707067801645,28.0368743067889,5.77466686016522e-173,6.51807224906005e-171
"MFSD2B",20.1683209709607,4.47899025797399,0.180134481669083,24.8647022850525,1.79321705231529e-136,1.24447996139478e-134
"MGC12916",30.8817051836353,1.36967540573204,0.0996695708355459,13.7421621689532,5.6755161655481e-43,5.03237641044536e-42
"MGC45800",6.45142507284034,2.48965377646555,0.174658463110602,14.2544124809399,4.20829012705433e-46,4.20614850358e-45
"MIAT",129.224668940252,1.63172034269784,0.108698340494604,15.0114558812317,6.17767163022248e-51,7.1623064237054e-50
"MICALL1",3135.3090073813,1.26286356858932,0.0619391795642551,20.388768102413,2.10376668544618e-92,6.77343896756771e-91
"MIR1244-1",71.5029006069176,1.19547386714935,0.439948425409374,2.7173045705004,0.00658160111388827,0.00903871378762083
"MIR1244-2",71.4369567881813,1.20023141415976,0.439893192911042,2.72846098439736,0.00636306168521748,0.00874898708328699
"MIR1244-3",71.5029006069176,1.19547386714935,0.439948425409374,2.7173045705004,0.00658160111388827,0.00903871378762083
"MIR1282",11.4111990440893,1.90792582267393,0.394631525231474,4.83470199588039,1.33345242003692e-06,2.48425398686446e-06
"MIR155HG",10.8905411746053,2.00267350535928,0.147433011762934,13.5836165958509,5.00906941817614e-42,4.30916002509765e-41
"MIR31HG",15.4963013231978,3.81467961456876,0.198476140159658,19.2198397827575,2.52548613355986e-82,6.4752673189446e-81
"MIR3658",1.39361631769682,3.59512997550254,0.898794721809007,3.99994558075131,6.33570511323537e-05,0.000104451648135602
"MKI67",1360.19719713755,1.83282499370599,0.0746073335731644,24.5662846522804,2.89744716405813e-133,1.90320609706026e-131
"MLKL",218.072901057394,1.35679610722838,0.0713975878660513,19.0033885986997,1.59880979984083e-80,3.93985250550488e-79
"MMP1",77.4428360504831,3.9844786690621,0.260708486541622,15.2832718332933,9.88505864979607e-53,1.21339094926247e-51
"MMP10",4.3766609432371,1.31457438461554,0.383392834029754,3.42879226718545,0.000606273373437197,0.000918978857320873
"MMP12",96.874536451425,5.03857457810404,0.207886499161041,24.2371418944376,9.03554068501668e-130,5.54556309542899e-128
"MMP25",103.857683904452,1.0659836157704,0.0973890174850841,10.9456244995352,6.97354874256616e-28,3.69763761619869e-27
"MMP3",38.9171533097686,1.17786849124574,0.253569553618061,4.64514952382612,3.39830233792475e-06,6.15366567553403e-06
"MMP9",559.931191349144,1.96549823750469,0.13133544832672,14.9654816163201,1.23427132335671e-50,1.41429922933056e-49
"MOXD1",879.071928880438,1.11945783921696,0.0522979634287717,21.4053811242884,1.19043577768677e-101,4.53103850266824e-100
"MPHOSPH6",612.776798100529,1.95295522034517,0.0743158064530802,26.2791364792386,3.32150360900195e-152,2.79975669016302e-150
"MPZL2",2462.96431864732,2.48321979553876,0.0715146522915285,34.723231057825,3.51503339270449e-264,1.32760107370608e-261
"MPZL3",1826.55633451848,1.11594576041432,0.0586985000257318,19.0114868339927,1.37013468447054e-80,3.38058356821627e-79
"MREG",951.472236223212,1.47935340660479,0.0589394281814339,25.0995547844624,5.02929690331415e-139,3.60494128398138e-137
"MRGPRX3",4.55656268838046,3.55070180141755,0.333089427267384,10.6599054510585,1.56756722925509e-26,7.8920841790746e-26
"MT2A",1862.18446446309,1.03277135357763,0.104425473686498,9.89003273931204,4.59877484658482e-23,2.01157991062196e-22
"MTFR2",39.1660044474576,1.43072611909266,0.0747221009098725,19.147295133181,1.01946195023328e-81,2.57355176125729e-80
"MTNR1A",2.85945503463508,3.75366561173084,0.297302990153969,12.6257243823443,1.52333170436534e-36,1.1048092567849e-35
"MTRNR2L6",17.8702868063336,2.26406220674655,0.128492371720295,17.6202071487559,1.72372618070276e-69,3.36186516276089e-68
"MUC4",137.211676521963,6.02402620875617,0.276113496449266,21.8172102639795,1.59284620249595e-105,6.53100196597504e-104
"MX1",3347.0746964489,2.9465930138865,0.136182406427033,21.6371049036007,8.03952208406907e-104,3.17698619177297e-102
"MX2",732.739233452269,1.71211551875269,0.121404994891751,14.102513000221,3.66482988717796e-45,3.5300274146236e-44
"MXD1",1193.75092106383,1.96465099381505,0.0664765261679919,29.5540562521304,5.82444308135152e-192,9.37639853424131e-190
"MYBL2",424.840149587431,1.85605897974389,0.0946817099907403,19.6031417253174,1.45365841397162e-85,4.02110580991586e-84
"MYCBPAP",13.4235536000365,1.44106912048277,0.130039418913366,11.08178683452,1.53772667198456e-28,8.37287270246097e-28
"MYD88",1651.51735685907,1.16533073629702,0.0426579172536633,27.3180410887724,2.58984123954141e-164,2.60843497151761e-162
"MYH13",6.48108599877412,4.24151168529538,0.28303311654894,14.9859201531351,9.07598197899924e-51,1.04424303495926e-49
"MYO1B",1918.61175748532,1.17688479057989,0.0733038884326886,16.054875338033,5.28449865471945e-58,7.46673047328706e-57
"MYO1G",259.328859844313,1.03893199525282,0.0827418781157542,12.556301825774,3.6709349250371e-36,2.63320532971982e-35
"MYO1H",14.4022700368612,2.32324870404255,0.12486260350964,18.6064413102133,2.84925035326777e-77,6.55260854077037e-76
"MYZAP",489.760400879734,1.1197565972749,0.0793458881720007,14.1123456183081,3.18795232727818e-45,3.07672647212498e-44
"NAA15",1092.24413774635,1.01547794053254,0.0665216726933954,15.2653699075333,1.30088037187339e-52,1.58888622534785e-51
"NABP1",231.537959778521,1.74729756621087,0.092128464441332,18.965881791328,3.26505745339814e-80,8.01571604809243e-79
"NACAP1",23.1429789227527,1.36582356264429,0.130348822900981,10.4782193827852,1.08772361766066e-25,5.31944518198589e-25
"NAMPT",4828.66789186885,2.35481799875707,0.0889759649006092,26.4657764755631,2.40217764313495e-154,2.08755614651196e-152
"NCAPG",237.802245359559,1.53734040765401,0.0719938853412943,21.3537635920897,3.5976616548407e-101,1.36142726206303e-99
"NCAPH",180.439820435526,1.75284198666412,0.0598785383432142,29.2732928218307,2.26943441501102e-188,3.48216343053254e-186
"NCCRP1",7657.28015065241,1.28507727303124,0.0735406118696834,17.4743891893154,2.24537236442242e-68,4.24029934973618e-67
"NCOA7",983.780823582169,1.05829196490978,0.0600774514410873,17.6154603686469,1.87457887878878e-69,3.6524532916083e-68
"NDC80",115.835790801623,1.73010146629302,0.0771810012958626,22.4161573087258,2.73830033022522e-111,1.2478008929379e-109
"NDRG4",888.501684230358,1.0348564517522,0.0664863086575024,15.5649557427403,1.25957222613715e-54,1.62964417136585e-53
"NEIL3",45.3966153096618,1.23478061599349,0.0863099054722164,14.3063604256984,1.99694159612866e-46,2.02268865126183e-45
"NEK2",94.446671908733,1.56500888232724,0.0685127145134739,22.8426051053555,1.73092422860091e-115,8.41469105191137e-114
"NETO2",151.919418939153,1.95706053233491,0.089719201408414,21.813173786803,1.73978799901314e-105,7.11863256262878e-104
"NEU2",130.433810408281,2.54699529719754,0.118280299231517,21.5335547318168,7.55134760913638e-103,2.93099737239997e-101
"NFE2L3",720.953005094366,1.04175904537078,0.0585061449030145,17.8059765704559,6.35146640133013e-71,1.29401244939962e-69
"NFKBIZ",2183.5753299112,2.12634608006596,0.0712625718482072,29.8381888966228,1.24936363292965e-195,2.21058574330976e-193
"NIPAL4",2782.47849667757,1.29515362208388,0.0551633961934498,23.4784968195572,6.76520543508812e-122,3.68057159958811e-120
"NKG7",63.4106750217266,1.26300464918943,0.10833680508798,11.6581308463337,2.08570769505315e-31,1.26821359538216e-30
"NKX2-8",2.0576811556586,2.4446773800379,0.269170652405616,9.08225825582942,1.06345084711416e-19,4.03831682856189e-19
"NLRP2",338.514625293823,1.72349571451208,0.205571371762062,8.38392865572223,5.11898268675861e-17,1.71184777742106e-16
"NLRP7",5.23723528655588,3.85352895037765,0.29941814854126,12.8700580414104,6.63522730404993e-38,5.04513605309875e-37
"NLRX1",1802.09252238056,1.35358431735818,0.0769789284507532,17.5838290373726,3.27680898309788e-69,6.33430397913803e-68
"NMI",429.572493669018,1.55772603316216,0.0687761975983922,22.6492025956168,1.42058739099453e-113,6.72297261665844e-112
"NOD2",714.063098031559,1.89317517365391,0.0556234156199865,34.0355793068855,6.63411366009064e-254,2.17156653806967e-251
"NOS2",320.452215094466,5.66161798631284,0.190289249885641,29.7526948564636,1.60038604717207e-194,2.75715631284732e-192
"NOXO1",12.5459707060771,1.27029129666504,0.121906955856758,10.4201707584073,2.00592726667952e-25,9.71551455427514e-25
"NPC1L1",9.51326031575163,1.06086495429054,0.154882056179546,6.84950200467861,7.41075108495167e-12,1.90083781256955e-11
"NR4A3",106.06417324366,2.3355288873775,0.11981925472504,19.4920999361668,1.28114263423267e-84,3.4801716924384e-83
"NRAP",8.24501947745586,1.51381967175247,0.154680470462637,9.78675373319434,1.28350608841084e-22,5.52081900490338e-22
"NRBF2",620.177139464011,1.00734582644848,0.04735407689406,21.2726314716703,2.03536262434974e-100,7.5709321860282e-99
"NT5C3A",1225.39430558768,1.88560921603663,0.0842714964532388,22.3754091881225,6.83280829111492e-111,3.09922297546183e-109
"NTRK1",2.97504358783771,1.20248944350363,0.192927985114082,6.23284093695674,4.58051212809102e-10,1.06652351150809e-09
"NUF2",67.9207214717025,1.59368346559527,0.0940974128689838,16.9365279767492,2.41992275360702e-64,4.12921658391328e-63
"NUP210",551.308917725916,1.51862129671064,0.0683847843524988,22.2070057117194,2.93881674925977e-109,1.27695488839517e-107
"NUSAP1",488.205759227623,1.33431107282461,0.066609186177185,20.0319377761988,2.90145345781522e-89,8.73996102936978e-88
"OAS1",1058.46545488392,2.50256827401065,0.108444497339882,23.0769502869952,7.89104846464726e-118,4.02545952845902e-116
"OAS2",1750.56506838326,3.66226994201337,0.129586959799834,28.2610993241163,1.039768388629e-175,1.21553875908771e-173
"OAS3",2927.55113003449,2.56941035239233,0.108924090763114,23.5889997739824,4.9985621076486e-123,2.773213553509e-121
"OASL",583.413783143519,4.63401804766559,0.139825990611427,33.1413210620006,7.55300820378759e-241,2.21404598690132e-238
"ODF3B",186.3345107445,1.32784248636537,0.114124486110982,11.635035842125,2.73475234504622e-31,1.65670993388982e-30
"OGDHL",10.0779649453706,1.39942767954254,0.193305163348288,7.23947387282727,4.50428638985303e-13,1.23157712232652e-12
"OLR1",5.41717993875594,2.93382465693727,0.237966347373481,12.3287376106703,6.34326897612975e-35,4.35905537757832e-34
"ORC1",139.962418018074,1.40081843624365,0.0742872370668916,18.8567847123227,2.58467701332048e-79,6.20575263344917e-78
"ORC6",61.6922767482387,1.52747591731957,0.0732513673976154,20.8525242816054,1.44589921373699e-96,5.05292892487447e-95
"ORM1",0.994967428891488,1.63913982901898,0.419105354802978,3.91104482496898,9.18977131690331e-05,0.000149360401079097
"OSM",16.0084966133155,4.20387909437123,0.252232262059959,16.6666986214948,2.28892474025954e-62,3.72448068754741e-61
"OTOP2",13.3900146677358,2.3675410473343,0.192777188796004,12.2812302748103,1.14247572143433e-34,7.79375587668299e-34
"OTOP3",53.4484869668785,2.385317710579,0.2127436910263,11.2121666173598,3.55386018297223e-29,1.99194674639197e-28
"OTUB2",797.523627080425,1.20799037960213,0.0728108410152491,16.5908038247922,8.1225935307369e-62,1.29802877903721e-60
"OVCA2",414.720805020273,1.05831256831926,0.0578720813444637,18.2871005108667,1.04845622731608e-74,2.29817860541158e-73
"OVOL1",1490.39700114142,1.15772318476143,0.0826941657434719,14.0000588234101,1.55741777217249e-44,1.47410530339603e-43
"OVOS2",13.885100248271,1.15734111291117,0.148560613275098,7.79036305382005,6.68169246574365e-15,2.01456002498013e-14
"P2RX5",2.60745225103663,1.44928585501402,0.239444275577468,6.05270621533453,1.42432488149849e-09,3.22120227302112e-09
"P2RY10",66.6135296839968,1.3068503886155,0.0951435703275316,13.7355617843294,6.21719439722641e-43,5.50769950209863e-42
"P2RY8",108.201136387007,1.49945432831163,0.0882172140791091,16.9972985880849,8.5992394710103e-65,1.48669950009368e-63
"PA2G4P4",53.5253124201742,1.18148567617282,0.0754375614733984,15.6617691915909,2.76108286590087e-55,3.64188498900558e-54
"PAEP",11.7501548554304,1.67678763517575,0.208523113726601,8.04125550021386,8.89226278568183e-16,2.79296403503584e-15
"PANDAR",7.26735794318255,1.48255087018231,0.181543247261506,8.16637849408275,3.17785165313919e-16,1.02199126359348e-15
"PANX1",1105.89097601359,1.15171116647566,0.0615062118244292,18.725119501153,3.08977375384783e-78,7.29364862086194e-77
"PAPL",1902.05670737289,3.75723596501267,0.105533660237219,35.6022519882958,1.29292850164542e-277,5.64291461607025e-275
"PAPPA-AS1",12.3782916361366,1.06907485309759,0.309602415872787,3.45305720591295,0.000554271446462974,0.000842496030379445
"PARP12",710.897477124512,1.14069370302295,0.0525334243905367,21.713674984196,1.52373655711792e-104,6.10738489424405e-103
"PARP14",1409.83547371803,1.63538248630758,0.0825604147242127,19.8083123948742,2.52403174587958e-87,7.27929272967327e-86
"PARP15",42.6776381225742,1.06484417133538,0.129687969026866,8.21081692716452,2.19688626801395e-16,7.12111673606107e-16
"PARP9",1584.68355176756,2.07662988972922,0.070421041119546,29.4887700709217,4.01093773492789e-191,6.35280783177288e-189
"PARPBP",82.8994176816171,1.48446800724596,0.0892958904128563,16.6241469835015,4.65951048527639e-62,7.51336501895143e-61
"PAX5",6.73620567923004,2.00059437714898,0.176907605177842,11.3086962832255,1.18842198231064e-29,6.78111787698461e-29
"PAX9",31.1699050258206,1.05954914408991,0.115269641732987,9.19191842848157,3.85896660861904e-20,1.49194886022161e-19
"PBK",133.096221570469,1.66185305689872,0.0835609752212238,19.8879088294392,5.17900835422746e-88,1.51588262409877e-86
"PCAT1",3.86423618585408,1.12493629549657,0.148019523571304,7.59991836451678,2.96317615299121e-14,8.63709997695866e-14
"PCP4L1",324.015076081876,1.78871659992368,0.117662769707364,15.2020609779317,3.42668130631232e-52,4.11620922666507e-51
"PCSK1",25.4496638619297,3.12515266954063,0.192975840928143,16.1945280534071,5.51189783215904e-59,8.0366498458503e-58
"PCSK9",246.170466716848,2.5768282375561,0.112449983978069,22.9153277430316,3.26825190585932e-116,1.62092089472417e-114
"PDCD1",20.5306208103287,2.18850435248883,0.136776627721784,16.000572531591,1.26605432020746e-57,1.77863425242307e-56
"PDSS1",97.6029355421453,1.44944969578513,0.0596356170711522,24.3051009945243,1.73140223484116e-130,1.08295349975415e-128
"PDZK1IP1",2909.8716237286,2.33940101308846,0.0861295367129357,27.1614257125931,1.85581068038032e-162,1.78667263542498e-160
"PGAM4",31.1138463295651,1.26535429224233,0.0870132845557413,14.5420816913506,6.55679820943436e-48,6.96837212301357e-47
"PGBD5",265.58792442318,1.89354672869711,0.11505197511583,16.4581853270295,7.32641224891046e-61,1.1392774075107e-59
"PGLYRP2",18.8922848994304,2.78469441746699,0.139968912155499,19.8950922357196,4.48781319439481e-88,1.31553210653603e-86
"PGLYRP3",814.420348483147,1.09584665034312,0.0732862375955976,14.9529664272048,1.4896297465444e-50,1.70292946578184e-49
"PGLYRP4",469.880226954903,1.62621915308225,0.0846732092366357,19.2058287118594,3.30802492620084e-82,8.42666790539357e-81
"PGM2",1690.56274173686,1.64292105031615,0.0496971046066369,33.058687489346,1.16700342784885e-239,3.2281615947819e-237
"PHEX",27.9422669878825,1.48004556404023,0.0994224976421014,14.8864250963405,4.03790010532946e-50,4.56034261464466e-49
"PHLDA2",182.722339641676,1.60666565863168,0.112029013240041,14.3415139718238,1.20399933929066e-46,1.22966963201604e-45
"PI15",182.01790466312,1.96314641523909,0.138376071523104,14.1870367732712,1.10218528885869e-45,1.08592702369354e-44
"PI3",31014.6644473501,7.60991910804185,0.277627280334077,27.4105595778794,2.05259720843818e-165,2.13296344834528e-163
"PIF1",24.3361566371387,1.94979502624933,0.125491262507556,15.5372970778099,1.93994516113115e-54,2.49675773031558e-53
"PILRA",83.3935910997446,1.00060859929236,0.0852075094398264,11.743197352799,7.653713549472e-32,4.7404268089445e-31
"PITPNM1",477.876338842329,1.03778814821658,0.0895256360666837,11.5920779098802,4.52031327843352e-31,2.71329317813064e-30
"PITX1",246.147495381268,3.28228437643358,0.142463348214859,23.0395004579237,1.87439999699371e-117,9.46355165577285e-116
"PKMYT1",141.225180567576,1.6386388580917,0.112824820113573,14.5237444778746,8.5698106020072e-48,9.0636015198396e-47
"PLA2G2A",1062.07817312895,1.17500808351908,0.181423709276107,6.47659607560356,9.38148902968869e-11,2.27051687668621e-10
"PLA2G2D",12.088596019892,2.60899179593126,0.249689549672454,10.448942694453,1.48167785243179e-25,7.21193383438916e-25
"PLA2G2F",744.16720423861,2.31201456932116,0.105900484569045,21.8319545819809,1.15380032124772e-105,4.75065792647907e-104
"PLA2G3",724.196230682405,2.25107848049118,0.0846723335137494,26.5857616895092,9.91784042871162e-156,8.73481551658727e-154
"PLA2G4B",1878.46053134621,2.30344659045127,0.0911078495932122,25.282635917058,4.9589355677895e-141,3.63408561758902e-139
"PLA2G4D",4385.21250469713,4.55148597662593,0.0995972655809455,45.698904985768,0,0
"PLA2G4E",4677.09541748892,2.41606312855887,0.0655444330800954,36.8614543603794,1.91682748029125e-297,1.04573588091445e-294
"PLAC8",22.2665889154278,2.22586094679414,0.149771605370444,14.8617018645738,5.84219845213028e-50,6.5678750772661e-49
"PLAT",1183.36462600407,2.25666240498412,0.132762081945976,16.9977931342054,8.52701021947175e-65,1.47551084326366e-63
"PLBD1",2184.72010199798,2.03284194534036,0.0499146310174141,40.7263742895574,0,0
"PLCXD1",1501.87336245624,1.7481528350583,0.0782162076962421,22.3502632836326,1.20033946978687e-110,5.38234410653292e-109
"PLCXD2",21.3194903635226,1.42039245517844,0.113092019256899,12.5596170668054,3.52032377364515e-36,2.52793999686986e-35
"PLEK",414.57818686399,1.20876240608512,0.074111721295609,16.3100031270861,8.37884550062895e-60,1.25714687266885e-58
"PLEKHG7",10.9312064112459,4.94605736203812,0.256720863401556,19.2662851647613,1.03074457589205e-82,2.67775442731743e-81
"PLK1",304.189724941637,1.99450928063504,0.0831264689509409,23.9936726027921,3.23760309645648e-127,1.9386135614148e-125
"PLSCR1",617.947112306463,1.49212074547722,0.0783216377151054,19.0511943954084,6.42200867181388e-81,1.59656013056234e-79
"PLSCR3",234.32046747008,1.04787439120973,0.135463535652497,7.73547203062698,1.03020147838153e-14,3.08150426978575e-14
"PMCH",1.73169518003818,1.43638113535407,0.348254809087377,4.12451198913288,3.71521640926245e-05,6.23968276705271e-05
"PNMA5",9.0598342780601,1.49324289935321,0.218224501304595,6.84269131296564,7.77190071897585e-12,1.98957416737077e-11
"PNOC",4.19343509086707,1.94358054863558,0.231910554177513,8.38073349239591,5.25988766915713e-17,1.75777086646667e-16
"PNP",1400.28434123542,2.13413282857304,0.0710531195421333,30.0357372389193,3.35284081157583e-198,6.15418631208872e-196
"POC1A",113.058983798585,1.26751558302029,0.0665653978623542,19.0416586353362,7.70485797139888e-81,1.91306460882774e-79
"POLB",367.459210743692,1.23042665174131,0.0676643366891273,18.1842712416484,6.87634030103002e-74,1.48082591570427e-72
"POLE2",69.221436442792,1.19435993331781,0.0722537510361777,16.5300751336742,2.22865676065169e-61,3.51008971765831e-60
"POLQ",83.3661030645243,1.51143954659705,0.0945535636311511,15.9850087987493,1.62543985277698e-57,2.27700704055205e-56
"POLR3G",178.836653515831,2.41316968748944,0.0933350396663359,25.8549168256241,2.1422659285118e-147,1.69653640467628e-145
"PON2",1000.919537733,1.05397632753769,0.0575872735029994,18.3022439408039,7.94098205108312e-75,1.74648250261223e-73
"PPARD",2531.57959302935,1.50571285896191,0.0751475842674426,20.0367433449788,2.63450870866043e-89,7.94804163411534e-88
"PPARGC1B",526.856688846977,1.14141799918571,0.0590532629038584,19.3286186581085,3.08569189316054e-83,8.15652608097886e-82
"PPBP",5.9221794362059,1.7130454053629,0.258318762932437,6.63151753251058,3.32253067023562e-11,8.23296774708901e-11
"PPIF",3423.29236392559,1.69457457020162,0.0769711981138969,22.0156969324305,2.03714548509681e-107,8.66007301456739e-106
"PPIL1",396.50343307628,1.05036147938168,0.0521960713225923,20.1233819474656,4.60563116101014e-90,1.40457447208446e-88
"PPP4R1",2634.18332535197,1.19803424303201,0.0411808599893979,29.0920161293486,4.52986823409506e-186,6.54166265570787e-184
"PRAC2",0.999013005522519,2.66880425852879,0.515731031199191,5.17479867814666,2.28156858238502e-07,4.48908104167921e-07
"PRC1",817.154121065965,1.12536429812414,0.0466699001170727,24.1132784793011,1.81398461844048e-128,1.10299250483502e-126
"PRDM1",1670.43601687712,1.77582278514183,0.0647643327722033,27.4197650022577,1.59424907814748e-165,1.66548148376683e-163
"PRG1",2.16244815863547,2.45463007411376,0.256250800430592,9.57901427035199,9.79755255834861e-22,4.0425195849993e-21
"PRKCQ",122.726333203745,2.86872356537391,0.08499922040393,33.749998549884,1.06912373472637e-249,3.44222789344686e-247
"PRKCQ-AS1",37.7627767871859,2.81970895513803,0.0991877031514835,28.4280093756345,9.11469711429191e-178,1.11882907077933e-175
"PROB1",56.0935225664511,1.91194396263729,0.111333293342059,17.1731555336556,4.2184988674441e-66,7.6080181594676e-65
"PROK2",4.33593259535697,1.29188048222178,0.244510561045883,5.28353653394689,1.26713579739187e-07,2.54177786342318e-07
"PRR11",306.490654345591,1.36792940904247,0.058727867295767,23.2926798133714,5.25920296386519e-120,2.76178465802974e-118
"PRR19",14.8570037025243,1.08422133726633,0.117339966094213,9.24000043084893,2.46496244433637e-20,9.60171804973549e-20
"PRRG4",1915.64582824927,1.1831493560976,0.0609434918933379,19.4138753678296,5.89116731354072e-84,1.5806356016112e-82
"PRRT4",29.6764882906135,1.03663383273845,0.119623612243798,8.66579610240954,4.48368772503712e-18,1.57615226274797e-17
"PRSS21",21.8497280384544,1.34054318841992,0.171314693531475,7.82503333944111,5.07522396976813e-15,1.5372825226133e-14
"PRSS22",522.374816873198,3.40650030288649,0.131948976470819,25.8167997509238,5.7438080985043e-147,4.51233564218498e-145
